deal_id,month,pos_0dpd,pos_1_30dpd,pos_31_60dpd,pos_61_90dpd,pos_90plus_dpd,cumulative_default_amount
D0230,2025-06-01,165.64,3.09,0.56,0.0,0.0,0.0
D0230,2025-07-01,153.58,2.97,0.86,0.11,0.0,0.0
D0230,2025-08-01,164.36,3.2,1.1,0.27,0.03,0.0
D0230,2025-09-01,156.98,3.06,1.13,0.38,0.1,0.0
D0230,2025-10-01,154.86,3.02,1.14,0.46,0.2,0.01
D0230,2025-11-01,144.86,2.83,1.08,0.48,0.3,0.02
D0230,2025-12-01,143.92,2.81,1.08,0.51,0.42,0.03
D0230,2026-01-01,124.06,2.42,0.93,0.46,0.47,0.05
D0230,2026-03-01,124.55,2.43,0.94,0.47,0.57,0.07
D0230,2026-04-01,126.2,2.46,0.95,0.48,0.68,0.1
D0230,2026-05-01,116.49,2.27,0.88,0.45,0.72,0.13
D0230,2026-06-01,105.92,2.07,0.8,0.41,0.74,0.17
D0231,2025-02-01,16.23,0.25,0.0,0.0,0.0,0.0
D0231,2025-03-01,15.67,0.29,0.05,0.0,0.0,0.0
D0231,2025-04-01,14.22,0.28,0.08,0.01,0.0,0.0
D0231,2025-05-01,14.08,0.27,0.09,0.02,0.0,0.0
D0231,2025-06-01,12.76,0.25,0.09,0.03,0.01,0.0
D0231,2025-07-01,11.56,0.23,0.09,0.03,0.02,0.0
D0231,2025-08-01,11.98,0.23,0.09,0.04,0.02,0.0
D0231,2025-09-01,11.46,0.22,0.09,0.04,0.03,0.0
D0231,2025-11-01,10.33,0.2,0.08,0.04,0.04,0.0
D0231,2025-12-01,9.01,0.18,0.07,0.03,0.04,0.01
D0231,2026-01-01,8.83,0.17,0.07,0.03,0.05,0.01
D0231,2026-02-01,7.83,0.15,0.06,0.03,0.05,0.01
D0231,2026-03-01,7.58,0.15,0.06,0.03,0.05,0.01
D0231,2026-04-01,7.55,0.15,0.06,0.03,0.06,0.01
D0231,2026-05-01,7.02,0.14,0.05,0.03,0.06,0.02
D0231,2026-06-01,6.98,0.14,0.05,0.03,0.06,0.02
D0231,2026-07-01,5.81,0.11,0.04,0.02,0.06,0.02
D0232,2026-07-01,70.35,3.32,0.0,0.0,0.0,0.0
D0233,2025-02-01,323.21,15.23,0.0,0.0,0.0,0.0
D0233,2025-03-01,313.55,20.78,6.44,0.0,0.0,0.0
D0233,2025-04-01,256.33,18.92,10.08,2.28,0.0,0.0
D0233,2025-05-01,241.49,18.52,12.59,5.17,1.06,0.0
D0233,2025-06-01,225.6,17.52,13.5,7.45,3.3,0.1
D0233,2025-07-01,214.82,16.73,13.76,9.01,6.38,0.42
D0234,2024-10-01,70.99,3.34,0.0,0.0,0.0,0.0
D0234,2024-11-01,61.09,4.05,1.25,0.0,0.0,0.0
D0234,2024-12-01,56.3,4.16,2.21,0.5,0.0,0.0
D0234,2025-01-01,52.3,4.01,2.73,1.12,0.23,0.0
D0234,2025-02-01,54.02,4.2,3.23,1.78,0.79,0.02
D0234,2025-03-01,46.51,3.62,2.98,1.95,1.38,0.09
D0234,2025-04-01,46.72,3.64,3.09,2.25,2.24,0.24
D0235,2025-06-01,176.51,2.69,0.0,0.0,0.0,0.0
D0235,2025-07-01,168.32,3.14,0.57,0.0,0.0,0.0
D0235,2025-09-01,166.66,3.23,0.93,0.12,0.0,0.0
D0235,2025-10-01,161.02,3.14,1.07,0.27,0.03,0.0
D0235,2025-11-01,143.45,2.8,1.03,0.35,0.1,0.0
D0235,2025-12-01,134.63,2.63,0.99,0.4,0.18,0.01
D0235,2026-01-01,136.42,2.66,1.02,0.45,0.28,0.01
D0235,2026-02-01,118.61,2.31,0.89,0.42,0.34,0.03
D0235,2026-03-01,120.29,2.35,0.91,0.44,0.45,0.04
D0235,2026-04-01,107.96,2.11,0.81,0.41,0.5,0.06
D0235,2026-05-01,106.96,2.09,0.81,0.41,0.58,0.09
D0235,2026-06-01,94.94,1.85,0.72,0.36,0.59,0.12
D0235,2026-07-01,91.14,1.78,0.69,0.35,0.64,0.14
D0236,2024-08-01,289.14,13.62,0.0,0.0,0.0,0.0
D0236,2024-09-01,267.84,17.75,5.5,0.0,0.0,0.0
D0236,2024-10-01,225.71,16.66,8.88,2.01,0.0,0.0
D0236,2024-11-01,239.42,18.36,12.49,5.12,1.05,0.0
D0236,2024-12-01,216.85,16.84,12.97,7.16,3.17,0.1
D0236,2025-01-01,203.82,15.88,13.05,8.55,6.05,0.4
D0236,2025-02-01,178.58,13.9,11.81,8.58,8.55,0.94
D0236,2025-03-01,179.69,13.94,12.04,9.31,12.12,1.82
D0236,2025-04-01,165.98,12.84,11.16,8.95,14.45,2.96
D0236,2025-05-01,151.9,11.71,10.19,8.35,16.07,4.3
D0236,2025-06-01,155.09,11.92,10.36,8.57,19.11,5.96
D0236,2025-07-01,136.61,10.46,9.07,7.54,18.98,7.67
D0236,2025-08-01,139.57,10.66,9.22,7.67,21.36,9.63
D0236,2025-09-01,140.87,10.73,9.25,7.69,23.32,11.8
D0236,2025-10-01,133.9,10.18,8.74,7.25,23.63,14.03
D0236,2025-11-01,119.05,9.03,7.74,6.4,22.14,16.15
D0236,2025-12-01,125.6,9.52,8.13,6.71,24.4,18.5
D0236,2026-01-01,106.13,8.03,6.84,5.63,21.37,20.57
D0236,2026-02-01,107.29,8.11,6.9,5.66,22.26,22.74
D0236,2026-03-01,100.19,7.56,6.42,5.26,21.32,24.82
D0236,2026-04-01,96.36,7.27,6.16,5.04,20.95,26.88
D0236,2026-05-01,91.94,6.93,5.87,4.79,20.34,28.88
D0236,2026-07-01,94.43,7.11,6.01,4.9,21.21,30.98
D0237,2026-04-01,131.77,2.01,0.0,0.0,0.0,0.0
D0237,2026-05-01,131.29,2.45,0.44,0.0,0.0,0.0
D0237,2026-06-01,135.55,2.62,0.75,0.1,0.0,0.0
D0237,2026-07-01,117.51,2.29,0.78,0.19,0.02,0.0
D0238,2025-04-01,212.62,3.24,0.0,0.0,0.0,0.0
D0238,2025-05-01,207.84,3.87,0.7,0.0,0.0,0.0
D0238,2025-06-01,187.78,3.63,1.05,0.14,0.0,0.0
D0238,2025-07-01,170.87,3.33,1.14,0.28,0.04,0.0
D0238,2025-08-01,162.44,3.17,1.16,0.39,0.11,0.0
D0238,2025-09-01,156.6,3.06,1.16,0.46,0.2,0.01
D0238,2025-10-01,141.65,2.76,1.06,0.47,0.29,0.02
D0238,2025-11-01,136.03,2.65,1.02,0.48,0.39,0.03
D0238,2025-12-01,134.91,2.63,1.02,0.5,0.51,0.05
D0238,2026-02-01,111.58,2.18,0.84,0.42,0.51,0.07
D0238,2026-03-01,108.85,2.12,0.82,0.41,0.59,0.1
D0238,2026-04-01,100.33,1.96,0.76,0.38,0.62,0.12
D0238,2026-05-01,93.49,1.82,0.7,0.36,0.65,0.15
D0238,2026-06-01,89.28,1.74,0.67,0.34,0.69,0.18
D0238,2026-07-01,79.08,1.54,0.6,0.3,0.67,0.21
D0239,2026-03-01,59.98,0.91,0.0,0.0,0.0,0.0
D0239,2026-04-01,57.39,1.07,0.19,0.0,0.0,0.0
D0239,2026-05-01,50.17,0.97,0.28,0.04,0.0,0.0
D0239,2026-06-01,45.45,0.89,0.3,0.08,0.01,0.0
D0239,2026-07-01,44.33,0.87,0.32,0.11,0.03,0.0
D0240,2026-06-01,161.21,2.46,0.0,0.0,0.0,0.0
D0240,2026-07-01,145.44,2.71,0.49,0.0,0.0,0.0
D0241,2025-05-01,174.33,2.65,0.0,0.0,0.0,0.0
D0241,2025-06-01,157.09,2.93,0.53,0.0,0.0,0.0
D0241,2025-07-01,166.47,3.22,0.93,0.12,0.0,0.0
D0241,2025-08-01,156.57,3.05,1.04,0.26,0.03,0.0
D0241,2025-09-01,149.31,2.91,1.07,0.36,0.1,0.0
D0241,2025-10-01,143.21,2.79,1.06,0.42,0.19,0.01
D0241,2025-11-01,139.71,2.73,1.04,0.46,0.29,0.02
D0241,2025-12-01,122.73,2.39,0.92,0.43,0.36,0.03
D0241,2026-01-01,121.93,2.38,0.92,0.45,0.46,0.05
D0241,2026-02-01,122.59,2.39,0.92,0.46,0.56,0.07
D0241,2026-03-01,110.59,2.16,0.83,0.42,0.6,0.09
D0241,2026-04-01,113.54,2.21,0.86,0.43,0.71,0.13
D0241,2026-05-01,101.16,1.97,0.76,0.39,0.71,0.16
D0241,2026-06-01,100.53,1.96,0.76,0.39,0.78,0.19
D0241,2026-07-01,91.74,1.79,0.69,0.35,0.77,0.23
D0242,2026-03-01,243.69,11.48,0.0,0.0,0.0,0.0
D0242,2026-05-01,190.47,12.62,3.91,0.0,0.0,0.0
D0242,2026-06-01,180.7,13.34,7.11,1.61,0.0,0.0
D0242,2026-07-01,165.49,12.69,8.63,3.54,0.73,0.0
D0243,2026-01-01,284.46,4.33,0.0,0.0,0.0,0.0
D0243,2026-02-01,278.65,5.19,0.94,0.0,0.0,0.0
D0243,2026-03-01,247.85,4.8,1.38,0.18,0.0,0.0
D0243,2026-04-01,250.92,4.89,1.67,0.41,0.05,0.0
D0243,2026-05-01,224.84,4.39,1.61,0.54,0.15,0.0
D0243,2026-06-01,223.63,4.36,1.65,0.66,0.29,0.01
D0243,2026-07-01,203.37,3.97,1.52,0.67,0.42,0.02
D0244,2025-05-01,256.16,3.9,0.0,0.0,0.0,0.0
D0244,2025-06-01,253.06,4.71,0.85,0.0,0.0,0.0
D0244,2025-07-01,220.23,4.26,1.23,0.16,0.0,0.0
D0244,2025-08-01,200.03,3.9,1.33,0.33,0.04,0.0
D0244,2025-09-01,195.41,3.81,1.4,0.47,0.13,0.0
D0244,2025-10-01,177.74,3.47,1.31,0.53,0.23,0.01
D0244,2025-11-01,172.04,3.36,1.29,0.57,0.36,0.02
D0244,2025-12-01,168.83,3.29,1.27,0.6,0.49,0.04
D0244,2026-01-01,163.56,3.19,1.23,0.6,0.61,0.06
D0244,2026-02-01,145.19,2.83,1.09,0.55,0.67,0.09
D0244,2026-03-01,139.6,2.72,1.05,0.53,0.76,0.12
D0244,2026-04-01,133.07,2.6,1.0,0.51,0.83,0.16
D0244,2026-05-01,119.13,2.32,0.9,0.46,0.83,0.19
D0244,2026-06-01,124.12,2.42,0.94,0.48,0.96,0.24
D0244,2026-07-01,104.95,2.05,0.79,0.4,0.88,0.28
D0245,2024-07-01,35.77,0.54,0.0,0.0,0.0,0.0
D0245,2024-08-01,32.42,0.6,0.11,0.0,0.0,0.0
D0245,2024-09-01,31.36,0.61,0.17,0.02,0.0,0.0
D0245,2024-10-01,28.39,0.55,0.19,0.05,0.01,0.0
D0245,2024-11-01,29.2,0.57,0.21,0.07,0.02,0.0
D0245,2024-12-01,27.25,0.53,0.2,0.08,0.04,0.0
D0245,2025-01-01,25.96,0.51,0.19,0.09,0.05,0.0
D0245,2025-02-01,24.34,0.47,0.18,0.09,0.07,0.01
D0245,2025-03-01,19.65,0.38,0.15,0.07,0.07,0.01
D0245,2025-04-01,20.34,0.4,0.15,0.08,0.09,0.01
D0245,2025-05-01,18.34,0.36,0.14,0.07,0.1,0.02
D0245,2025-06-01,17.2,0.34,0.13,0.07,0.11,0.02
D0245,2025-07-01,15.76,0.31,0.12,0.06,0.11,0.03
D0245,2025-08-01,15.23,0.3,0.11,0.06,0.12,0.03
D0245,2025-09-01,14.28,0.28,0.11,0.06,0.12,0.04
D0245,2025-10-01,14.65,0.29,0.11,0.06,0.13,0.04
D0245,2025-11-01,13.08,0.25,0.1,0.05,0.13,0.05
D0245,2025-12-01,11.53,0.22,0.09,0.04,0.12,0.05
D0245,2026-01-01,11.75,0.23,0.09,0.05,0.13,0.06
D0245,2026-02-01,11.43,0.22,0.09,0.04,0.13,0.07
D0245,2026-03-01,10.81,0.21,0.08,0.04,0.13,0.07
D0245,2026-04-01,9.58,0.19,0.07,0.04,0.12,0.08
D0245,2026-05-01,9.55,0.19,0.07,0.04,0.12,0.08
D0246,2025-02-01,325.18,4.95,0.0,0.0,0.0,0.0
D0246,2025-03-01,306.91,5.72,1.04,0.0,0.0,0.0
D0246,2025-04-01,333.26,6.45,1.86,0.25,0.0,0.0
D0246,2025-05-01,310.3,6.05,2.07,0.51,0.06,0.0
D0246,2025-06-01,309.69,6.04,2.22,0.75,0.21,0.0
D0246,2025-07-01,274.26,5.35,2.03,0.81,0.36,0.01
D0246,2025-08-01,280.03,5.46,2.09,0.93,0.58,0.03
D0246,2025-09-01,254.57,4.97,1.91,0.9,0.74,0.06
D0246,2025-10-01,246.76,4.81,1.86,0.91,0.92,0.09
D0246,2025-11-01,252.02,4.92,1.9,0.95,1.16,0.14
D0246,2025-12-01,238.29,4.65,1.8,0.91,1.29,0.19
D0246,2026-01-01,223.68,4.36,1.69,0.86,1.39,0.26
D0246,2026-02-01,194.39,3.79,1.47,0.75,1.36,0.32
D0246,2026-03-01,212.92,4.15,1.6,0.82,1.64,0.39
D0246,2026-04-01,181.7,3.54,1.37,0.7,1.53,0.46
D0246,2026-05-01,175.49,3.42,1.32,0.68,1.59,0.53
D0246,2026-06-01,187.73,3.66,1.41,0.72,1.82,0.62
D0246,2026-07-01,171.11,3.34,1.29,0.66,1.76,0.7
D0247,2025-06-01,294.13,13.86,0.0,0.0,0.0,0.0
D0247,2025-07-01,260.78,17.28,5.36,0.0,0.0,0.0
D0247,2025-08-01,223.17,16.48,8.78,1.99,0.0,0.0
D0247,2025-09-01,215.63,16.54,11.24,4.61,0.95,0.0
D0247,2025-10-01,198.62,15.43,11.88,6.56,2.9,0.09
D0247,2025-11-01,190.45,14.84,12.2,7.99,5.66,0.37
D0247,2025-12-01,183.28,14.26,12.12,8.81,8.78,0.93
D0247,2026-01-01,171.34,13.3,11.48,8.88,11.56,1.77
D0247,2026-02-01,167.03,12.92,11.23,9.01,14.54,2.91
D0247,2026-03-01,148.88,11.48,9.99,8.18,15.75,4.23
D0247,2026-04-01,153.7,11.81,10.27,8.5,18.94,5.88
D0247,2026-05-01,134.52,10.3,8.93,7.43,18.69,7.55
D0247,2026-06-01,137.3,10.49,9.07,7.54,21.02,9.48
D0247,2026-07-01,128.0,9.75,8.4,6.98,21.19,11.45
D0248,2025-04-01,144.49,6.81,0.0,0.0,0.0,0.0
D0248,2025-05-01,135.41,8.97,2.78,0.0,0.0,0.0
D0248,2025-06-01,120.53,8.9,4.74,1.07,0.0,0.0
D0248,2025-07-01,112.01,8.59,5.84,2.4,0.49,0.0
D0248,2025-08-01,96.46,7.49,5.77,3.19,1.41,0.04
D0248,2025-09-01,87.61,6.82,5.61,3.68,2.6,0.17
D0248,2025-10-01,90.74,7.06,6.0,4.36,4.35,0.45
D0248,2025-11-01,75.4,5.85,5.05,3.91,5.09,0.82
D0248,2025-12-01,78.18,6.05,5.26,4.22,6.81,1.35
D0248,2026-01-01,67.65,5.21,4.54,3.72,7.16,1.95
D0248,2026-02-01,62.47,4.8,4.17,3.45,7.7,2.62
D0248,2026-03-01,59.34,1.82,2.54,2.57,7.38,2.96
D0248,2026-04-01,62.64,1.34,1.53,2.08,7.93,3.34
D0248,2026-05-01,56.7,1.11,0.85,1.35,7.23,3.7
D0248,2026-06-01,51.82,1.0,0.55,0.87,6.55,4.02
D0248,2026-07-01,52.69,1.02,0.46,0.62,6.52,4.35
D0249,2025-11-01,51.82,0.79,0.0,0.0,0.0,0.0
D0249,2025-12-01,52.79,0.98,0.18,0.0,0.0,0.0
D0249,2026-01-01,49.74,0.96,0.28,0.04,0.0,0.0
D0249,2026-02-01,43.19,0.84,0.29,0.07,0.01,0.0
D0249,2026-03-01,45.72,0.89,0.33,0.11,0.03,0.0
D0249,2026-04-01,42.99,0.84,0.32,0.13,0.06,0.0
D0249,2026-05-01,36.36,0.71,0.27,0.12,0.08,0.0
D0249,2026-06-01,35.67,0.7,0.27,0.13,0.1,0.01
D0250,2025-04-01,15.12,0.23,0.0,0.0,0.0,0.0
D0250,2025-05-01,13.64,0.25,0.05,0.0,0.0,0.0
D0250,2025-06-01,13.4,0.26,0.07,0.01,0.0,0.0
D0250,2025-07-01,12.55,0.24,0.08,0.02,0.0,0.0
D0250,2025-08-01,11.2,0.22,0.08,0.03,0.01,0.0
D0250,2025-09-01,11.75,0.23,0.09,0.03,0.02,0.0
D0250,2025-10-01,10.57,0.21,0.08,0.04,0.02,0.0
D0250,2025-11-01,10.04,0.2,0.08,0.04,0.03,0.0
D0250,2026-01-01,9.43,0.18,0.07,0.03,0.04,0.0
D0250,2026-02-01,8.58,0.17,0.06,0.03,0.04,0.01
D0250,2026-03-01,8.54,0.17,0.06,0.03,0.05,0.01
D0250,2026-04-01,7.32,0.14,0.06,0.03,0.05,0.01
D0250,2026-05-01,7.6,0.15,0.06,0.03,0.05,0.01
D0250,2026-06-01,6.88,0.13,0.05,0.03,0.05,0.01
D0250,2026-07-01,6.56,0.13,0.05,0.03,0.06,0.02
D0251,2024-06-01,168.97,2.57,0.0,0.0,0.0,0.0
D0251,2024-07-01,169.8,3.16,0.57,0.0,0.0,0.0
D0251,2024-08-01,159.01,3.08,0.89,0.12,0.0,0.0
D0251,2024-09-01,163.92,3.2,1.09,0.27,0.03,0.0
D0251,2024-10-01,152.91,2.98,1.1,0.37,0.1,0.0
D0251,2024-11-01,150.1,2.93,1.11,0.44,0.2,0.01
D0251,2024-12-01,157.41,3.07,1.18,0.52,0.33,0.02
D0251,2025-01-01,148.14,2.89,1.11,0.52,0.43,0.03
D0251,2025-02-01,143.91,2.81,1.08,0.53,0.54,0.05
D0251,2025-03-01,148.08,2.89,1.12,0.56,0.68,0.08
D0251,2025-04-01,126.67,2.47,0.95,0.48,0.69,0.11
D0251,2025-05-01,124.64,2.43,0.94,0.48,0.78,0.14
D0251,2025-06-01,126.23,2.46,0.95,0.49,0.88,0.18
D0251,2025-07-01,123.49,2.41,0.93,0.48,0.95,0.23
D0251,2025-08-01,128.36,2.5,0.97,0.49,1.08,0.28
D0251,2025-09-01,123.92,2.42,0.93,0.48,1.13,0.33
D0251,2025-10-01,116.34,2.27,0.88,0.45,1.13,0.38
D0251,2025-11-01,117.38,2.29,0.88,0.45,1.21,0.44
D0251,2025-12-01,114.22,2.23,0.86,0.44,1.24,0.5
D0251,2026-01-01,104.4,2.04,0.79,0.4,1.19,0.55
D0251,2026-02-01,104.56,2.04,0.79,0.4,1.25,0.61
D0251,2026-03-01,97.92,1.91,0.74,0.38,1.22,0.67
D0251,2026-04-01,102.8,2.0,0.77,0.4,1.33,0.74
D0251,2026-05-01,97.78,1.91,0.74,0.38,1.3,0.8
D0252,2025-03-01,282.67,4.3,0.0,0.0,0.0,0.0
D0252,2025-04-01,238.24,4.44,0.8,0.0,0.0,0.0
D0252,2025-05-01,250.56,4.85,1.4,0.19,0.0,0.0
D0252,2025-06-01,248.03,4.84,1.65,0.41,0.05,0.0
D0252,2025-07-01,216.9,4.23,1.55,0.52,0.14,0.0
D0252,2025-08-01,207.72,4.05,1.53,0.61,0.27,0.01
D0252,2025-09-01,229.19,4.47,1.71,0.76,0.47,0.02
D0253,2026-03-01,358.57,16.9,0.0,0.0,0.0,0.0
D0253,2026-04-01,306.08,20.28,6.29,0.0,0.0,0.0
D0253,2026-05-01,285.8,21.1,11.24,2.55,0.0,0.0
D0253,2026-06-01,259.28,19.89,13.52,5.55,1.14,0.0
D0253,2026-07-01,251.68,19.55,15.06,8.31,3.68,0.11
D0254,2026-04-01,316.81,14.93,0.0,0.0,0.0,0.0
D0254,2026-05-01,310.74,20.59,6.38,0.0,0.0,0.0
D0254,2026-06-01,274.96,20.3,10.82,2.45,0.0,0.0
D0254,2026-07-01,234.71,18.0,12.24,5.02,1.03,0.0
D0255,2024-04-01,119.95,1.83,0.0,0.0,0.0,0.0
D0255,2024-05-01,119.76,2.23,0.4,0.0,0.0,0.0
D0255,2024-06-01,115.98,2.24,0.65,0.09,0.0,0.0
D0255,2024-08-01,96.87,1.89,0.65,0.16,0.02,0.0
D0255,2024-10-01,92.71,1.81,0.66,0.22,0.06,0.0
D0255,2024-11-01,91.3,1.78,0.67,0.27,0.12,0.0
D0255,2024-12-01,86.28,1.68,0.65,0.29,0.18,0.01
D0255,2025-01-01,84.24,1.64,0.63,0.3,0.24,0.02
D0255,2025-02-01,78.54,1.53,0.59,0.29,0.29,0.03
D0255,2025-03-01,85.34,1.66,0.64,0.32,0.39,0.05
D0255,2025-04-01,76.96,1.5,0.58,0.29,0.42,0.06
D0255,2025-05-01,72.45,1.41,0.55,0.28,0.45,0.08
D0255,2025-06-01,73.71,1.44,0.56,0.28,0.51,0.11
D0255,2025-07-01,68.0,1.33,0.51,0.26,0.52,0.13
D0255,2025-08-01,67.31,1.31,0.51,0.26,0.57,0.16
D0255,2025-09-01,63.31,1.23,0.48,0.24,0.57,0.18
D0255,2025-10-01,63.4,1.24,0.48,0.24,0.62,0.21
D0255,2025-11-01,61.08,1.19,0.46,0.24,0.63,0.24
D0255,2025-12-01,56.71,1.11,0.43,0.22,0.62,0.27
D0255,2026-01-01,55.81,1.09,0.42,0.22,0.64,0.3
D0255,2026-02-01,56.47,1.1,0.43,0.22,0.67,0.33
D0255,2026-03-01,55.44,1.08,0.42,0.21,0.69,0.37
D0256,2024-05-01,265.05,4.04,0.0,0.0,0.0,0.0
D0256,2024-06-01,241.86,4.5,0.82,0.0,0.0,0.0
D0256,2024-07-01,230.49,4.46,1.28,0.17,0.0,0.0
D0256,2024-08-01,239.24,4.66,1.6,0.4,0.05,0.0
D0256,2024-09-01,214.61,4.19,1.54,0.52,0.14,0.0
D0256,2024-10-01,226.54,4.42,1.67,0.67,0.3,0.01
D0256,2024-11-01,214.82,4.19,1.61,0.71,0.45,0.02
D0256,2025-02-01,186.43,3.64,1.4,0.66,0.54,0.04
D0256,2025-03-01,189.94,3.71,1.43,0.7,0.71,0.07
D0256,2025-04-01,175.37,3.42,1.32,0.66,0.81,0.1
D0257,2024-09-01,89.28,1.36,0.0,0.0,0.0,0.0
D0257,2024-10-01,76.97,1.43,0.26,0.0,0.0,0.0
D0257,2024-11-01,79.43,1.54,0.44,0.06,0.0,0.0
D0257,2024-12-01,72.76,1.42,0.49,0.12,0.02,0.0
D0257,2025-01-01,65.2,1.27,0.47,0.16,0.04,0.0
D0257,2025-02-01,68.64,1.34,0.51,0.2,0.09,0.0
D0257,2025-03-01,64.21,1.25,0.48,0.21,0.13,0.01
D0257,2025-04-01,60.11,1.17,0.45,0.21,0.17,0.01
D0257,2025-05-01,61.1,1.19,0.46,0.22,0.23,0.02
D0257,2025-06-01,55.98,1.09,0.42,0.21,0.26,0.03
D0257,2025-07-01,51.26,1.0,0.39,0.19,0.28,0.04
D0258,2026-02-01,279.51,4.26,0.0,0.0,0.0,0.0
D0258,2026-03-01,275.21,5.13,0.93,0.0,0.0,0.0
D0258,2026-04-01,281.89,5.46,1.57,0.21,0.0,0.0
D0258,2026-05-01,275.73,5.38,1.84,0.46,0.06,0.0
D0258,2026-06-01,250.1,4.88,1.79,0.6,0.17,0.0
D0258,2026-07-01,243.67,4.76,1.8,0.72,0.32,0.01
D0259,2026-05-01,151.13,7.12,0.0,0.0,0.0,0.0
D0259,2026-06-01,124.11,8.22,2.55,0.0,0.0,0.0
D0259,2026-07-01,125.04,9.23,4.92,1.11,0.0,0.0
D0260,2025-03-01,115.68,1.76,0.0,0.0,0.0,0.0
D0260,2025-04-01,116.21,2.16,0.39,0.0,0.0,0.0
D0260,2025-05-01,109.34,2.12,0.61,0.08,0.0,0.0
D0260,2025-06-01,92.0,1.79,0.61,0.15,0.02,0.0
D0260,2025-07-01,100.13,1.95,0.72,0.24,0.07,0.0
D0260,2025-08-01,91.73,1.79,0.68,0.27,0.12,0.0
D0260,2025-09-01,81.68,1.59,0.61,0.27,0.17,0.01
D0260,2025-11-01,72.25,1.41,0.54,0.26,0.21,0.02
D0260,2025-12-01,71.31,1.39,0.54,0.26,0.27,0.03
D0260,2026-01-01,75.99,1.48,0.57,0.29,0.35,0.04
D0260,2026-02-01,63.41,1.24,0.48,0.24,0.34,0.06
D0260,2026-03-01,63.23,1.23,0.48,0.24,0.39,0.07
D0260,2026-04-01,61.89,1.21,0.47,0.24,0.43,0.09
D0260,2026-05-01,59.09,1.15,0.45,0.23,0.46,0.11
D0261,2025-04-01,313.85,4.78,0.0,0.0,0.0,0.0
D0261,2025-05-01,322.36,6.0,1.09,0.0,0.0,0.0
D0261,2025-06-01,271.73,5.26,1.51,0.2,0.0,0.0
D0261,2025-07-01,282.1,5.5,1.88,0.47,0.06,0.0
D0261,2025-08-01,277.1,5.41,1.99,0.67,0.18,0.0
D0261,2025-09-01,263.68,5.15,1.95,0.78,0.34,0.01
D0261,2025-10-01,251.07,4.9,1.88,0.83,0.52,0.03
D0261,2025-11-01,239.55,4.67,1.8,0.85,0.69,0.05
D0261,2025-12-01,220.7,4.3,1.66,0.81,0.83,0.08
D0261,2026-01-01,213.14,4.16,1.61,0.8,0.98,0.12
D0261,2026-02-01,215.58,4.2,1.63,0.82,1.17,0.17
D0261,2026-03-01,185.44,3.62,1.4,0.71,1.15,0.22
D0261,2026-04-01,178.94,3.49,1.35,0.69,1.25,0.28
D0261,2026-05-01,173.81,3.39,1.31,0.67,1.34,0.34
D0261,2026-06-01,182.8,3.56,1.38,0.7,1.54,0.41
D0261,2026-07-01,155.05,3.02,1.17,0.6,1.41,0.48
D0262,2025-02-01,47.28,2.23,0.0,0.0,0.0,0.0
D0262,2025-03-01,43.98,2.91,0.9,0.0,0.0,0.0
D0262,2025-04-01,39.4,2.91,1.55,0.35,0.0,0.0
D0262,2025-05-01,32.97,2.53,1.72,0.71,0.15,0.0
D0262,2025-06-01,34.01,2.64,2.03,1.12,0.5,0.02
D0262,2025-07-01,30.05,2.34,1.92,1.26,0.89,0.06
D0262,2025-08-01,24.77,1.93,1.64,1.19,1.19,0.14
D0262,2025-09-01,22.16,1.72,1.49,1.15,1.49,0.24
D0262,2025-10-01,21.62,1.67,1.45,1.17,1.88,0.39
D0262,2025-11-01,19.65,1.51,1.32,1.08,2.08,0.57
D0262,2025-12-01,19.28,1.48,1.29,1.07,2.38,0.77
D0262,2026-01-01,17.25,1.32,1.15,0.95,2.4,0.99
D0262,2026-02-01,16.91,1.29,1.12,0.93,2.59,1.22
D0262,2026-03-01,15.24,1.16,1.0,0.83,2.52,1.46
D0262,2026-04-01,14.35,1.09,0.94,0.78,2.53,1.7
D0263,2024-04-01,199.57,3.04,0.0,0.0,0.0,0.0
D0263,2024-05-01,191.15,3.56,0.64,0.0,0.0,0.0
D0263,2024-06-01,180.31,3.49,1.0,0.13,0.0,0.0
D0263,2024-07-01,167.67,3.27,1.12,0.28,0.04,0.0
D0263,2024-08-01,161.18,3.15,1.16,0.39,0.11,0.0
D0263,2024-09-01,163.66,3.19,1.21,0.48,0.21,0.01
D0263,2024-10-01,150.48,2.94,1.13,0.5,0.31,0.02
D0263,2024-11-01,139.16,2.71,1.05,0.49,0.4,0.03
D0263,2024-12-01,136.63,2.67,1.03,0.5,0.51,0.05
D0263,2025-01-01,126.01,2.46,0.95,0.47,0.58,0.07
D0263,2025-02-01,120.4,2.35,0.91,0.46,0.65,0.1
D0263,2025-03-01,117.98,2.3,0.89,0.45,0.73,0.13
D0263,2025-04-01,116.43,2.27,0.88,0.45,0.81,0.17
D0263,2025-05-01,113.65,2.22,0.86,0.44,0.88,0.21
D0263,2025-06-01,101.38,1.98,0.76,0.39,0.85,0.25
D0263,2025-07-01,92.1,1.8,0.69,0.36,0.84,0.29
D0263,2025-08-01,88.23,1.72,0.66,0.34,0.86,0.33
D0263,2025-09-01,85.43,1.67,0.64,0.33,0.88,0.37
D0263,2025-10-01,81.64,1.59,0.61,0.32,0.89,0.41
D0263,2025-11-01,83.5,1.63,0.63,0.32,0.95,0.46
D0263,2025-12-01,78.68,1.53,0.59,0.3,0.94,0.5
