deal_id,month,total_pool_outstanding,closing_pos_investor_share,total_bank_payout,total_principal_payout,scheduled_principal_payout,npa_amount,mclr,roi,investor_share_x_roi,data_status
D0230,2026-05-01,120.81,112.45,1.13,3.36,3.14,0.0,9.9146,12.0374,13.54,Available
D0230,2026-06-01,109.93,109.19,1.01,3.26,3.05,0.0,9.4673,11.1,12.12,Available
D0230,2026-07-01,,,,,,,,,,Incomplete
D0231,2025-02-01,16.48,15.13,0.11,1.24,0.51,0.07,6.1781,9.0361,1.37,Available
D0231,2025-03-01,16.01,14.3,0.1,0.83,0.47,0.0,6.2261,8.7043,1.24,Available
D0231,2025-04-01,14.59,13.58,0.1,0.72,0.44,0.0,6.4214,9.0855,1.23,Available
D0231,2025-05-01,14.47,12.81,0.1,0.77,0.42,0.0,6.0689,9.4045,1.2,Available
D0231,2025-06-01,13.14,12.17,0.1,0.64,0.4,0.0,7.1138,9.6879,1.18,Available
D0231,2025-07-01,11.92,11.53,0.1,0.64,0.38,0.0,7.4566,9.97,1.15,Available
D0231,2025-08-01,12.37,11.03,0.09,0.5,0.36,0.0,6.5374,9.8962,1.09,Available
D0231,2025-09-01,11.84,10.43,0.08,0.6,0.34,0.0,6.9789,9.556,1.0,Available
D0231,2025-10-01,10.19,9.82,0.08,0.61,0.32,0.0,6.9166,9.7713,0.96,Reconciliation Required
D0231,2025-11-01,10.69,9.41,0.07,0.41,0.3,0.0,6.52,9.2596,0.87,Available
D0231,2025-12-01,9.33,8.85,0.06,0.56,0.29,0.0,6.7574,8.5378,0.76,Available
D0231,2026-01-01,9.15,8.44,0.06,0.41,0.27,0.0,7.1746,8.8369,0.75,Available
D0231,2026-02-01,8.12,7.95,0.06,0.49,0.26,0.0,6.699,9.1112,0.72,Available
D0231,2026-03-01,7.87,7.55,0.06,0.4,0.25,0.0,7.1456,9.7634,0.74,Available
D0231,2026-04-01,7.84,7.12,0.05,0.43,0.23,0.0,6.102,9.1135,0.65,Available
D0231,2026-05-01,7.3,6.7,0.05,0.42,0.22,0.0,5.6619,8.1942,0.55,Available
D0231,2026-06-01,7.26,6.37,0.05,0.33,0.21,0.0,6.4639,9.5689,0.61,Available
D0231,2026-07-01,6.05,6.02,0.04,0.35,0.2,0.14,6.0154,7.578,0.46,Available
D0232,2026-06-01,,,,,,,,,,Missing
D0232,2026-07-01,73.67,68.17,0.74,4.41,3.15,0.0,10.2428,13.0801,8.92,Available
D0233,2025-02-01,338.44,313.87,2.67,16.42,15.45,0.0,7.725,10.192,31.99,Available
D0233,2025-03-01,340.77,297.83,2.77,16.04,14.68,0.0,7.9953,11.1428,33.19,Available
D0233,2025-04-01,287.62,282.64,2.33,15.19,13.93,0.0,8.35,9.8813,27.93,Available
D0233,2025-05-01,278.84,267.4,2.06,15.24,13.22,0.0,7.6535,9.2475,24.73,Available
D0233,2025-06-01,267.37,247.68,2.1,19.72,12.51,0.0,7.8276,10.1739,25.2,Available
D0233,2025-07-01,260.7,234.19,1.92,13.49,11.59,0.0,6.9574,9.816,22.99,Available
D0234,2024-10-01,74.33,68.29,0.59,2.8,1.98,0.0,7.8633,10.3637,7.08,Available
D0234,2024-11-01,66.39,65.2,0.69,3.09,1.9,0.0,9.5753,12.7854,8.34,Available
D0234,2024-12-01,63.17,61.91,0.52,3.29,1.81,0.0,8.0844,10.1612,6.29,Available
D0234,2025-01-01,60.39,59.28,0.56,2.63,1.72,0.0,8.8768,11.397,6.76,Available
D0234,2025-02-01,64.02,56.38,0.55,2.9,1.65,0.0,9.5769,11.6194,6.55,Available
D0234,2025-03-01,56.45,54.05,0.53,2.33,1.57,0.0,8.8573,11.7226,6.34,Available
D0234,2025-04-01,57.93,51.21,0.47,2.84,1.5,0.0,8.8601,10.9905,5.63,Available
D0235,2025-06-01,179.2,178.48,1.67,8.13,7.49,0.0,7.8963,11.2366,20.06,Available
D0235,2025-07-01,172.02,170.67,1.56,7.81,7.17,0.0,8.276,10.9421,18.67,Available
D0235,2025-08-01,182.02,162.86,1.63,7.81,6.85,1.51,8.7521,11.9813,19.51,Reconciliation Required
D0235,2025-09-01,170.94,155.33,1.3,7.53,6.54,0.0,7.4474,10.0685,15.64,Available
D0235,2025-10-01,165.53,148.5,1.15,6.83,6.24,0.0,7.1534,9.2787,13.78,Available
D0235,2025-11-01,147.72,141.86,1.08,6.64,5.96,0.0,7.4958,9.1663,13.0,Available
D0235,2025-12-01,138.83,135.69,1.12,6.17,5.7,0.0,7.3242,9.8948,13.43,Available
D0235,2026-01-01,140.84,129.56,1.3,6.13,5.45,0.0,8.8671,12.0701,15.64,Available
D0235,2026-02-01,122.58,118.49,1.05,11.07,5.2,0.0,8.3853,10.6262,12.59,Available
D0235,2026-03-01,124.43,113.46,0.89,5.03,4.76,0.0,7.2141,9.3806,10.64,Available
D0235,2026-04-01,111.78,103.86,0.89,9.6,4.56,0.0,7.3343,10.2664,10.66,Available
D0235,2026-05-01,110.84,99.1,0.88,4.76,4.17,0.0,8.6564,10.6749,10.58,Available
D0235,2026-06-01,98.46,94.86,0.84,4.24,3.98,0.0,8.1333,10.6106,10.07,Available
D0235,2026-07-01,94.59,90.75,0.81,4.11,3.81,0.0,8.5894,10.7016,9.71,Available
D0236,2024-08-01,302.76,264.64,2.78,8.34,5.89,0.0,10.2347,12.6035,33.35,Available
D0236,2024-09-01,291.09,256.94,2.54,7.7,5.71,0.0,9.9047,11.8604,30.47,Available
D0236,2024-10-01,253.26,249.49,2.24,7.45,5.55,0.0,9.2211,10.7625,26.85,Available
D0236,2024-11-01,276.45,241.09,2.23,8.4,5.39,0.0,9.1106,11.1172,26.8,Available
D0236,2024-12-01,257.0,223.88,2.22,17.21,5.2,0.0,9.1623,11.8913,26.62,Available
D0236,2025-01-01,247.35,216.44,2.12,7.44,4.83,0.0,9.9493,11.7359,25.4,Available
D0236,2025-02-01,221.42,209.06,2.09,7.38,4.67,0.0,10.2367,11.9855,25.06,Available
D0236,2025-03-01,227.11,203.4,2.17,5.66,4.51,0.0,9.331,12.7881,26.01,Available
D0236,2025-04-01,213.38,196.93,1.99,6.47,4.39,1.53,10.2951,12.1042,23.84,Available
D0236,2025-05-01,198.22,190.65,1.88,6.28,4.25,0.0,9.1277,11.8108,22.52,Available
D0236,2025-06-01,205.04,185.27,1.96,5.38,4.12,0.0,9.4327,12.7244,23.57,Available
D0236,2025-07-01,182.67,179.73,1.77,5.54,4.0,0.0,9.9327,11.8188,21.24,Available
D0236,2025-08-01,188.48,174.62,1.96,5.11,3.88,0.0,10.5425,13.5012,23.58,Available
D0236,2025-09-01,191.85,169.87,1.63,4.75,3.77,0.82,9.6306,11.5479,19.62,Available
D0236,2025-10-01,183.7,164.76,1.66,5.11,3.67,0.0,9.1986,12.1196,19.97,Available
D0236,2025-11-01,164.36,160.43,1.5,4.33,3.56,0.0,9.5024,11.201,17.97,Available
D0236,2025-12-01,174.35,155.57,1.54,4.86,3.46,1.63,8.9546,11.8693,18.47,Available
D0236,2026-01-01,148.01,144.34,1.47,11.23,3.36,0.0,9.5571,12.2324,17.66,Available
D0236,2026-02-01,150.22,139.93,1.47,4.41,3.12,0.0,9.2703,12.5701,17.59,Available
D0236,2026-03-01,140.76,136.08,1.54,3.85,3.02,0.0,10.3,13.6213,18.54,Available
D0236,2026-04-01,135.77,131.51,1.31,4.57,2.94,0.0,9.3991,11.9392,15.7,Available
D0236,2026-05-01,129.87,127.24,1.24,4.27,2.84,0.0,10.1406,11.7227,14.92,Available
D0236,2026-06-01,,,,,,,,,,Missing
D0236,2026-07-01,133.67,119.51,1.17,3.94,2.66,0.0,9.497,11.7623,14.06,Available
D0237,2026-04-01,133.78,133.69,1.08,6.83,6.31,0.0,7.4408,9.653,12.91,Available
D0237,2026-05-01,134.18,127.28,1.13,6.41,6.01,0.0,8.0495,10.6862,13.6,Available
D0237,2026-06-01,139.03,121.17,0.98,6.11,5.72,0.0,7.7208,9.6763,11.72,Available
D0237,2026-07-01,120.8,114.94,1.09,6.23,5.45,0.0,9.2087,11.3314,13.02,Available
D0238,2025-04-01,215.86,215.0,2.09,14.07,10.72,0.0,8.3622,11.6524,25.05,Available
D0238,2025-05-01,212.41,194.12,1.93,20.88,10.06,0.0,9.2944,11.916,23.13,Available
D0238,2025-06-01,192.6,183.07,1.74,11.05,9.09,0.0,7.9495,11.4005,20.87,Available
D0238,2025-07-01,175.66,170.3,1.4,12.77,8.57,0.0,8.0951,9.8579,16.79,Available
D0238,2025-08-01,167.27,158.91,1.46,11.39,7.97,0.0,8.6078,11.0369,17.54,Available
D0238,2025-09-01,161.48,149.16,1.54,9.75,7.44,0.0,9.2468,12.3849,18.47,Available
D0238,2025-10-01,146.24,139.22,1.24,9.94,6.98,0.0,9.074,10.7081,14.91,Available
D0238,2025-11-01,140.58,129.93,1.31,9.29,6.52,3.64,9.5458,12.0723,15.69,Available
D0238,2025-12-01,139.56,122.16,1.17,7.77,6.08,0.0,8.9586,11.541,14.1,Available
D0238,2026-01-01,,,,,,,,,,Missing
D0238,2026-02-01,115.53,108.3,1.02,6.57,5.38,0.0,9.0575,11.3442,12.29,Available
D0238,2026-03-01,112.8,100.81,0.83,7.49,5.07,0.87,8.2604,9.8391,9.92,Available
D0238,2026-04-01,104.05,94.31,0.84,6.5,4.72,0.0,7.8134,10.6774,10.07,Available
D0238,2026-05-01,97.03,88.96,0.87,5.35,4.41,0.0,8.3152,11.6733,10.38,Available
D0238,2026-06-01,92.73,83.33,0.78,5.63,4.16,0.0,7.8824,11.2774,9.4,Available
D0238,2026-07-01,82.19,75.78,0.71,7.55,3.9,0.0,8.296,11.186,8.48,Available
D0239,2026-03-01,60.89,54.72,0.47,3.81,2.46,0.0,8.7085,10.3593,5.67,Available
D0239,2026-04-01,58.65,51.34,0.48,3.38,2.3,0.0,8.9475,11.3051,5.8,Available
D0239,2026-05-01,51.46,48.18,0.41,3.16,2.16,0.0,8.0277,10.1618,4.9,Available
D0239,2026-06-01,46.72,44.93,0.37,3.25,2.03,0.0,7.563,9.9253,4.46,Available
D0239,2026-07-01,45.65,42.19,0.43,2.74,1.89,0.33,8.7563,12.1293,5.12,Available
D0240,2026-05-01,158.08,149.7,1.35,4.34,4.33,0.0,7.6564,10.8324,16.22,Reconciliation Required
D0240,2026-06-01,163.67,145.48,1.35,4.22,4.21,0.0,8.081,11.0947,16.14,Available
D0240,2026-07-01,148.64,141.38,1.21,4.1,4.09,3.08,8.3208,10.2375,14.47,Available
D0241,2025-05-01,176.98,163.43,1.1,6.4,5.93,0.0,6.5347,8.0444,13.15,Available
D0241,2025-06-01,160.55,157.2,1.22,6.23,5.7,0.0,7.066,9.3008,14.62,Available
D0241,2025-07-01,170.74,151.35,1.28,5.85,5.48,0.0,7.0793,10.1483,15.36,Available
D0241,2025-08-01,160.96,145.71,1.23,5.64,5.28,0.0,7.4255,10.137,14.77,Available
D0241,2025-09-01,153.75,140.34,0.98,5.37,5.08,0.0,6.4196,8.4114,11.8,Available
D0241,2025-10-01,147.67,135.17,1.05,5.17,4.9,0.0,6.7754,9.3476,12.64,Available
D0241,2025-11-01,144.23,129.88,1.17,5.29,4.72,0.0,7.3576,10.7882,14.01,Available
D0241,2025-12-01,126.84,122.3,0.98,7.58,4.53,0.0,6.5769,9.6513,11.8,Available
D0241,2026-01-01,126.13,117.52,1.11,4.78,4.27,0.0,8.0813,11.3167,13.3,Available
D0241,2026-02-01,126.93,112.94,1.04,4.58,4.1,0.0,8.0751,11.0315,12.46,Available
D0241,2026-03-01,114.6,108.76,0.86,4.18,3.94,0.0,7.8671,9.5258,10.36,Available
D0241,2026-04-01,117.75,104.67,0.96,4.09,3.79,0.0,7.5899,11.0344,11.55,Available
D0241,2026-05-01,104.99,100.84,0.75,3.83,3.65,0.0,6.7911,8.9063,8.98,Available
D0241,2026-06-01,104.41,97.08,0.89,3.76,3.52,0.0,8.0223,10.9903,10.67,Available
D0241,2026-07-01,95.35,93.44,0.83,3.64,3.39,0.0,7.8959,10.6619,9.96,Available
D0242,2026-03-01,255.17,228.27,1.92,13.65,10.02,0.0,7.9416,10.0697,22.99,Available
D0242,2026-04-01,,,,,,,,,,Missing
D0242,2026-05-01,207.0,204.82,1.78,10.85,8.93,2.16,7.3532,10.4433,21.39,Available
D0242,2026-06-01,202.76,193.59,1.45,11.23,8.48,3.77,7.5003,9.0144,17.45,Available
D0242,2026-07-01,191.08,182.59,1.61,11.0,8.02,0.0,7.4563,10.5939,19.34,Available
D0243,2026-01-01,288.79,269.63,2.07,12.34,9.36,0.0,6.981,9.2259,24.88,Available
D0243,2026-02-01,284.78,258.73,1.85,10.9,8.95,0.36,7.0744,8.5912,22.23,Available
D0243,2026-03-01,254.21,247.34,1.91,11.39,8.59,0.0,7.1209,9.2622,22.91,Available
D0243,2026-04-01,257.95,238.02,1.7,9.32,8.21,0.0,6.7898,8.5585,20.37,Available
D0243,2026-05-01,231.53,228.89,1.72,9.13,7.9,0.0,7.4965,9.0064,20.61,Available
D0243,2026-06-01,230.6,209.27,1.49,19.62,7.6,0.0,6.1263,8.5611,17.92,Available
D0243,2026-07-01,209.95,200.76,1.59,8.51,6.95,0.0,7.0202,9.4781,19.03,Available
D0244,2025-05-01,260.06,240.44,2.47,13.26,11.63,0.0,10.4557,12.3437,29.68,Available
D0244,2025-06-01,258.63,227.21,2.38,13.23,11.02,0.0,10.9104,12.5684,28.56,Available
D0244,2025-07-01,225.88,214.82,2.33,12.39,10.41,0.0,10.4468,13.0104,27.95,Available
D0244,2025-08-01,205.64,203.36,1.95,11.46,9.84,0.0,9.811,11.5197,23.43,Available
D0244,2025-09-01,201.23,192.09,1.93,11.27,9.32,0.0,9.535,12.0816,23.21,Available
D0244,2025-10-01,183.28,180.87,1.94,11.22,8.8,0.0,9.9467,12.8719,23.28,Available
D0244,2025-11-01,177.61,171.25,1.88,9.62,8.29,0.0,9.7147,13.1615,22.54,Available
D0244,2025-12-01,174.48,161.47,1.82,9.78,7.85,0.0,10.2392,13.5097,21.81,Available
D0244,2026-01-01,169.2,153.28,1.65,8.19,7.4,1.5,9.585,12.8929,19.76,Available
D0244,2026-02-01,150.33,144.61,1.38,8.67,7.02,0.0,9.1177,11.482,16.6,Available
D0244,2026-03-01,144.66,136.6,1.34,8.01,6.63,0.0,9.052,11.7358,16.03,Available
D0244,2026-04-01,138.01,128.65,1.33,7.95,6.26,0.0,9.23,12.403,15.96,Available
D0244,2026-05-01,123.64,121.98,1.34,6.67,5.9,0.0,9.7376,13.2108,16.11,Available
D0244,2026-06-01,128.91,115.73,1.12,6.25,5.59,0.0,9.9611,11.6153,13.44,Available
D0244,2026-07-01,109.08,108.93,1.03,6.8,5.3,0.0,9.5978,11.3522,12.37,Available
D0245,2024-07-01,36.31,33.16,0.3,1.91,1.71,0.0,8.1561,10.8004,3.58,Available
D0245,2024-08-01,33.13,31.18,0.28,1.98,1.61,0.0,7.799,10.7453,3.35,Available
D0245,2024-09-01,32.17,29.51,0.3,1.67,1.52,0.0,8.9959,12.0799,3.56,Available
D0245,2024-10-01,29.19,27.84,0.24,1.67,1.44,0.0,7.9664,10.2329,2.85,Available
D0245,2024-11-01,30.07,26.34,0.23,1.5,1.35,0.0,8.1436,10.2714,2.71,Available
D0245,2024-12-01,28.1,24.81,0.19,1.53,1.28,0.0,7.6421,9.2647,2.3,Available
D0245,2025-01-01,26.8,23.44,0.2,1.37,1.21,0.0,8.87,10.399,2.44,Available
D0245,2025-02-01,25.15,22.04,0.22,1.4,1.14,0.0,9.3218,11.9903,2.64,Available
D0245,2025-03-01,20.33,20.26,0.16,1.78,1.07,0.0,7.5743,9.4787,1.92,Available
D0245,2025-04-01,21.06,19.09,0.18,1.17,0.99,0.0,8.9588,11.1159,2.12,Available
D0245,2025-05-01,19.01,18.05,0.16,1.04,0.93,0.0,8.1439,10.6229,1.92,Available
D0245,2025-06-01,17.84,17.02,0.15,1.03,0.88,0.0,8.4784,10.4289,1.77,Available
D0245,2025-07-01,16.36,16.1,0.13,0.92,0.83,0.0,7.6117,9.9243,1.6,Available
D0245,2025-08-01,15.82,15.21,0.12,0.89,0.78,0.0,7.94,9.6951,1.47,Available
D0245,2025-09-01,14.84,14.39,0.15,0.82,0.74,0.0,9.3123,12.0956,1.74,Available
D0245,2025-10-01,15.24,13.51,0.12,0.88,0.7,0.0,8.5567,11.0018,1.49,Available
D0245,2025-11-01,13.61,12.71,0.11,0.8,0.66,0.0,7.6467,10.7714,1.37,Available
D0245,2025-12-01,12.01,11.93,0.11,0.78,0.62,0.0,8.224,10.9313,1.3,Available
D0245,2026-01-01,12.24,11.28,0.11,0.65,0.58,0.0,8.5468,11.2457,1.27,Available
D0245,2026-02-01,11.91,10.65,0.1,0.63,0.55,0.0,8.8544,10.7159,1.14,Available
D0245,2026-03-01,11.27,9.99,0.09,0.66,0.52,0.0,7.7635,10.6759,1.07,Available
D0245,2026-04-01,9.99,9.43,0.09,0.56,0.49,0.0,8.8778,10.8807,1.03,Available
D0245,2026-05-01,9.97,8.89,0.09,0.54,0.46,0.0,9.1093,12.1656,1.08,Available
D0246,2025-02-01,330.13,322.85,2.34,11.63,10.89,0.0,6.2669,8.6937,28.07,Available
D0246,2025-03-01,313.66,311.47,2.42,11.38,10.51,0.0,6.8917,9.3153,29.01,Available
D0246,2025-04-01,341.81,300.52,2.05,10.95,10.14,2.88,6.5652,8.178,24.58,Available
D0246,2025-05-01,319.0,290.04,2.33,10.48,9.78,0.0,6.354,9.653,28.0,Available
D0246,2025-06-01,318.91,279.8,2.35,10.24,9.44,0.0,6.6817,10.0964,28.25,Available
D0246,2025-07-01,282.81,270.28,2.07,9.52,9.11,0.0,6.5711,9.1766,24.8,Available
D0246,2025-08-01,289.1,261.21,1.78,9.07,8.8,0.0,6.2546,8.195,21.41,Available
D0246,2025-09-01,263.09,252.3,2.09,8.91,8.5,0.0,6.7038,9.9315,25.06,Available
D0246,2025-10-01,255.26,243.83,1.8,8.47,8.21,0.0,7.1286,8.8708,21.63,Available
D0246,2025-11-01,260.94,235.22,1.61,8.61,7.94,0.0,6.5007,8.2172,19.33,Available
D0246,2025-12-01,246.93,227.17,1.54,8.05,7.66,0.0,5.896,8.1179,18.44,Available
D0246,2026-01-01,231.98,208.69,1.57,18.48,7.39,5.75,7.0727,9.0106,18.8,Available
D0246,2026-02-01,201.75,201.49,1.48,7.2,6.79,0.0,7.0174,8.7967,17.72,Available
D0246,2026-03-01,221.14,194.38,1.49,7.11,6.56,0.0,6.9989,9.2052,17.89,Available
D0246,2026-04-01,188.84,187.57,1.46,6.81,6.33,0.0,7.0703,9.3633,17.56,Available
D0246,2026-05-01,182.5,181.24,1.56,6.33,6.11,0.0,7.1602,10.3527,18.76,Available
D0246,2026-06-01,195.35,174.91,1.28,6.33,5.9,0.0,7.2445,8.7768,15.35,Available
D0246,2026-07-01,178.16,168.81,1.4,6.1,5.69,0.96,7.2243,9.939,16.78,Available
D0247,2025-06-01,307.99,274.8,2.34,14.77,6.55,0.0,8.656,10.2072,28.05,Available
D0247,2025-07-01,283.42,262.24,2.68,12.56,6.21,0.0,9.6611,12.2526,32.13,Available
D0247,2025-08-01,250.41,248.53,2.4,13.71,5.93,0.0,8.8542,11.6016,28.83,Available
D0247,2025-09-01,248.98,237.96,2.0,10.57,5.62,0.0,7.8089,10.0635,23.95,Available
D0247,2025-10-01,235.39,228.19,2.02,9.77,5.38,0.0,7.8345,10.6021,24.19,Available
D0247,2025-11-01,231.13,220.06,1.99,8.13,5.16,0.0,8.3124,10.8712,23.92,Available
D0247,2025-12-01,227.25,209.48,1.82,10.58,4.98,0.0,8.1845,10.4385,21.87,Available
D0247,2026-01-01,216.56,201.79,2.02,7.69,4.74,0.0,8.8741,12.0033,24.22,Available
D0247,2026-02-01,214.73,194.02,1.88,7.77,4.56,0.0,8.6894,11.6246,22.55,Available
D0247,2026-03-01,194.28,187.5,1.91,6.52,4.39,0.0,9.3851,12.229,22.93,Available
D0247,2026-04-01,203.21,178.16,1.75,9.34,4.24,0.0,9.5593,11.7662,20.96,Available
D0247,2026-05-01,179.88,169.8,1.56,8.36,4.03,0.0,7.8094,11.0496,18.76,Available
D0247,2026-06-01,185.41,162.44,1.6,7.36,3.84,0.0,8.3792,11.7907,19.15,Available
D0247,2026-07-01,174.33,156.62,1.45,5.82,3.67,0.0,7.8,11.079,17.35,Available
D0248,2025-04-01,151.3,142.39,1.33,9.55,6.14,0.0,8.3255,11.2401,16.0,Available
D0248,2025-05-01,147.17,133.99,1.03,8.4,5.75,0.0,7.23,9.1857,12.31,Available
D0248,2025-06-01,135.24,126.35,1.04,7.64,5.41,0.0,8.0214,9.9026,12.51,Available
D0248,2025-07-01,129.33,118.61,1.21,7.74,5.11,0.0,8.773,12.2041,14.48,Available
D0248,2025-08-01,114.32,111.68,1.1,6.93,4.79,0.0,8.9979,11.8448,13.23,Available
D0248,2025-09-01,106.32,106.23,0.84,5.45,4.51,0.0,7.6512,9.512,10.1,Available
D0248,2025-10-01,112.51,100.11,0.78,6.12,4.29,0.0,7.3236,9.3083,9.32,Available
D0248,2025-11-01,95.3,94.18,0.92,5.93,4.04,0.0,9.1703,11.7769,11.09,Available
D0248,2025-12-01,100.51,89.34,0.76,4.84,3.81,0.0,8.3271,10.2017,9.11,Available
D0248,2026-01-01,88.28,80.6,0.69,8.74,3.61,0.0,7.8538,10.2668,8.28,Available
D0248,2026-02-01,82.59,75.96,0.69,4.64,3.26,0.0,9.1686,10.879,8.26,Available
D0248,2026-03-01,73.66,71.38,0.71,4.58,3.07,0.0,8.4945,11.9135,8.5,Available
D0248,2026-04-01,75.52,66.86,0.59,4.52,2.88,0.0,8.6656,10.603,7.09,Available
D0248,2026-05-01,67.24,63.12,0.58,3.74,2.7,0.0,8.6106,11.0962,7.0,Available
D0248,2026-06-01,60.79,59.6,0.51,3.52,2.55,0.0,7.8001,10.2045,6.08,Available
D0248,2026-07-01,61.3,55.8,0.55,3.8,2.41,0.0,9.0735,11.82,6.6,Available
D0249,2025-11-01,52.61,51.24,0.56,2.86,2.27,0.0,10.3532,13.1362,6.73,Available
D0249,2025-12-01,53.95,48.76,0.56,2.48,2.15,0.0,11.0307,13.7313,6.7,Available
D0249,2026-01-01,51.02,46.1,0.48,2.66,2.05,0.0,10.3079,12.5085,5.77,Available
D0249,2026-02-01,44.4,43.75,0.49,2.35,1.94,0.0,11.4519,13.3924,5.86,Available
D0249,2026-03-01,47.08,41.53,0.41,2.22,1.84,0.0,9.9693,11.8995,4.94,Available
D0249,2026-04-01,44.33,39.56,0.42,1.97,1.74,0.0,10.8881,12.6097,4.99,Available
D0249,2026-05-01,37.54,37.5,0.43,2.06,1.66,0.0,10.3063,13.7125,5.14,Available
D0249,2026-06-01,36.86,35.61,0.37,1.89,1.57,0.0,10.272,12.6366,4.5,Available
D0249,2026-07-01,,,,,,,,,,Missing
D0250,2025-04-01,15.35,14.73,0.14,0.8,0.75,0.0,8.4952,11.2119,1.65,Available
D0250,2025-05-01,13.94,13.61,0.12,1.12,0.71,0.0,7.8348,10.3384,1.41,Available
D0250,2025-06-01,13.74,12.87,0.11,0.74,0.66,0.0,7.8969,9.8979,1.27,Available
D0250,2025-07-01,12.9,12.18,0.1,0.69,0.62,0.0,6.8976,9.6984,1.18,Available
D0250,2025-08-01,11.53,11.52,0.11,0.66,0.59,0.0,8.2461,11.1819,1.29,Available
D0250,2025-09-01,12.12,10.93,0.08,0.59,0.56,0.0,6.9262,8.9109,0.97,Available
D0250,2025-10-01,10.91,10.35,0.08,0.58,0.53,0.0,7.0745,8.8354,0.91,Available
D0250,2025-11-01,10.38,9.82,0.08,0.53,0.5,0.0,8.0356,9.9265,0.97,Available
D0250,2025-12-01,9.73,9.29,0.08,0.53,0.47,0.0,8.5325,10.1154,0.94,Reconciliation Required
D0250,2026-01-01,9.75,8.8,0.07,0.49,0.45,0.0,6.9881,10.092,0.89,Available
D0250,2026-02-01,8.88,8.34,0.07,0.46,0.42,0.0,7.266,9.6459,0.8,Available
D0250,2026-03-01,8.85,7.91,0.08,0.43,0.4,0.0,8.5629,11.9736,0.95,Available
D0250,2026-04-01,7.59,7.5,0.06,0.41,0.38,0.0,7.6206,10.2066,0.77,Available
D0250,2026-05-01,7.89,7.09,0.05,0.41,0.36,0.0,7.0622,8.7618,0.62,Available
D0250,2026-06-01,7.15,6.71,0.05,0.38,0.34,0.0,7.2985,9.6027,0.64,Available
D0250,2026-07-01,6.82,6.36,0.05,0.35,0.32,0.0,8.0918,9.6498,0.61,Available
D0251,2024-06-01,171.54,170.51,1.27,4.59,4.31,0.0,5.8947,8.9115,15.19,Available
D0251,2024-07-01,173.54,165.94,1.28,4.57,4.19,0.0,5.8196,9.2341,15.32,Available
D0251,2024-08-01,163.09,161.65,1.22,4.29,4.08,0.0,6.0659,9.023,14.59,Available
D0251,2024-09-01,168.51,157.32,1.3,4.33,3.98,0.0,7.2545,9.8826,15.55,Available
D0251,2024-10-01,157.46,153.09,1.25,4.23,3.87,4.4,6.5512,9.804,15.01,Available
D0251,2024-11-01,154.78,149.08,1.32,4.01,3.77,0.0,7.7582,10.6583,15.89,Available
D0251,2024-12-01,162.51,145.1,1.19,3.98,3.67,0.0,6.9426,9.8703,14.32,Available
D0251,2025-01-01,153.1,141.29,0.99,3.81,3.57,0.0,6.4353,8.4322,11.91,Available
D0251,2025-02-01,148.87,137.47,1.04,3.82,3.48,0.0,6.3698,9.0754,12.48,Available
D0251,2025-03-01,153.32,133.79,1.06,3.68,3.38,0.0,7.479,9.4769,12.68,Available
D0251,2025-04-01,131.26,130.16,0.94,3.63,3.29,0.0,5.9118,8.6733,11.29,Available
D0251,2025-05-01,129.26,126.73,1.1,3.43,3.2,0.0,7.5566,10.4389,13.23,Available
D0251,2025-06-01,131.01,123.32,1.08,3.41,3.12,0.0,7.1033,10.5479,13.01,Available
D0251,2025-07-01,128.26,119.99,0.79,3.33,3.03,0.0,6.0162,7.9061,9.49,Available
D0251,2025-08-01,133.41,116.87,0.93,3.12,2.95,0.0,6.3096,9.5777,11.19,Available
D0251,2025-09-01,128.87,113.7,0.92,3.17,2.87,0.0,7.5795,9.7586,11.1,Available
D0251,2025-10-01,121.06,110.58,0.98,3.12,2.8,0.0,7.4566,10.5825,11.7,Available
D0251,2025-11-01,122.22,107.69,0.86,2.89,2.72,0.0,7.0329,9.5442,10.28,Available
D0251,2025-12-01,118.99,104.81,0.83,2.88,2.65,0.86,6.8078,9.5287,9.99,Available
D0251,2026-01-01,108.82,102.07,0.65,2.74,2.58,0.0,5.8086,7.6557,7.81,Available
D0251,2026-02-01,109.04,99.42,0.69,2.65,2.51,0.0,6.0257,8.275,8.23,Available
D0251,2026-03-01,102.16,96.81,0.72,2.61,2.45,0.0,7.1578,8.8963,8.61,Available
D0251,2026-04-01,107.3,94.32,0.74,2.49,2.38,0.0,6.8298,9.4675,8.93,Available
D0251,2026-05-01,102.1,91.9,0.67,2.42,2.32,0.0,6.6746,8.6948,7.99,Available
D0252,2025-03-01,286.97,250.24,2.03,7.71,5.36,5.58,6.8799,9.741,24.38,Available
D0252,2025-04-01,243.48,243.0,1.8,7.24,5.2,4.63,6.1082,8.872,21.56,Available
D0252,2025-05-01,256.99,234.91,2.04,8.09,5.05,0.0,7.1948,10.4246,24.49,Available
D0252,2025-06-01,254.98,227.79,1.79,7.12,4.88,0.0,6.3259,9.4239,21.47,Available
D0252,2025-07-01,223.36,220.79,1.6,7.0,4.73,0.0,7.1785,8.6964,19.2,Available
D0252,2025-08-01,214.19,214.12,1.71,6.67,4.59,0.0,7.735,9.5644,20.48,Available
D0252,2025-09-01,236.61,208.18,1.57,5.94,4.45,0.0,7.4414,9.0468,18.83,Available
